Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success/mpc,Success,CollisionsAvg,ExRewardAvg
7/20,18/20,7950,795000,89.30735516548157,5836.344730377197,156.94048389792442,507.5814397186041,0.55,0.55,0.6,-880.34
7/20,19/20,8000,800000,91.38794159889221,5788.396508693695,160.2582505941391,570.6540797650814,0.56,0.56,0.31,-880.1
8/20,0/20,8050,805000,88.12645697593689,5769.005757808685,159.8924518674612,534.2090451568365,0.85,0.85,0.95,-907.16
8/20,1/20,8100,810000,89.74517560005188,5725.614479064941,156.90507899224758,518.5558643788099,0.7,0.7,0.49,-897.39
8/20,2/20,8150,815000,89.98157906532288,5694.792847633362,158.3897035419941,497.3213548362255,0.65,0.65,0.52,-902.93
8/20,3/20,8200,820000,89.01855492591858,5655.331101894379,161.0062681287527,518.2729081511497,0.77,0.77,0.42,-866.53
8/20,4/20,8250,825000,88.02363657951355,5610.419633865356,158.33500706404448,547.4903241693974,0.7,0.7,2.11,-921.74
8/20,5/20,8300,830000,90.56573033332825,5568.527853012085,159.35847029089928,528.2121745049953,0.77,0.77,0.45,-725.16
8/20,6/20,8350,835000,90.36364388465881,5590.672408103943,156.2014224231243,520.0124781578779,0.73,0.73,2.05,-892.25
8/20,7/20,8400,840000,88.67722368240356,5610.832694530487,157.20981117337942,507.33656919002533,0.76,0.76,0.51,-899.71
8/20,8/20,8450,845000,88.68581700325012,5599.8425760269165,157.9002736210823,524.224422454834,0.74,0.74,0.43,-895.84
8/20,9/20,8500,850000,89.93513321876526,5618.999423980713,159.3352347239852,500.7069503813982,0.56,0.56,0.59,-844.84
8/20,10/20,8550,855000,89.52294993400574,5585.976903438568,158.7958576977253,511.6365330815315,0.67,0.67,1.3,-888.04
8/20,11/20,8600,860000,90.29316854476929,5536.355725765228,159.41516610980034,513.0183407068253,0.77,0.77,0.35,-877.9
8/20,12/20,8650,865000,89.8949830532074,5510.153599739075,158.16628640890121,524.5472279042006,0.72,0.72,0.18,-898.23
8/20,13/20,8700,870000,89.5621726512909,5514.991961956024,161.63202734291553,515.4037586599588,0.63,0.63,0.19,-901.66
8/20,14/20,8750,875000,88.77355170249939,5489.045071601868,160.3922329545021,515.1635011434555,0.88,0.88,0.38,-895.96
8/20,15/20,8800,880000,85.8223648071289,5454.11631155014,158.98530745506287,524.6796390712261,0.89,0.89,0.29,-927.03
8/20,16/20,8850,885000,89.538498878479,5435.853083610535,157.78181037306786,493.7952612936497,0.62,0.62,0.29,-905.61
8/20,17/20,8900,890000,89.37709975242615,5377.490158081055,158.74005137383938,526.6923719346523,0.67,0.67,0.36,-882.54
8/20,18/20,8950,895000,89.24387621879578,5370.075782775879,159.46292543411255,501.7638013958931,0.7,0.7,0.62,-905.94
8/20,19/20,9000,900000,88.22760963439941,5374.586827754974,159.87706623971462,475.63188993930817,0.9,0.9,0.58,-879.88
9/20,0/20,9050,905000,89.46963334083557,5304.7159514427185,160.2592875957489,523.8092837184668,0.72,0.72,0.5,-889.96
9/20,1/20,9100,910000,86.65165328979492,5296.848449230194,159.52339906990528,535.1461371928453,0.91,0.91,0.69,-907.78
9/20,2/20,9150,915000,87.74747776985168,5285.39172744751,158.64818447828293,554.7116587609053,0.74,0.74,0.33,-900.29
9/20,3/20,9200,920000,88.62276411056519,5274.01499414444,160.20162965357304,513.9161266982555,0.84,0.84,0.82,-907.0
9/20,4/20,9250,925000,88.23014497756958,5222.633169412613,157.93202970921993,521.1098495274782,0.98,0.98,1.9,-902.58
9/20,5/20,9300,930000,87.9955735206604,5236.050593614578,159.13255034387112,508.03664384782314,0.85,0.85,0.27,-896.93
9/20,6/20,9350,935000,86.38472032546997,5199.272261619568,158.1751015856862,507.730003207922,1.0,1.0,0.47,-917.85
9/20,7/20,9400,940000,88.06804513931274,5170.841616153717,158.26430298388004,493.46030032634735,0.65,0.65,1.57,-901.51
9/20,8/20,9450,945000,89.44269919395447,5196.6086683273315,158.9364785850048,493.21794694662094,0.78,0.78,0.29,-855.2
9/20,9/20,9500,950000,88.35725474357605,5153.4427399635315,159.2901287674904,519.5807049423456,0.86,0.86,0.12,-880.93
9/20,10/20,9550,955000,87.53474593162537,5116.924389600754,161.19641314446926,487.19574692845345,0.96,0.96,0.29,-904.02
9/20,11/20,9600,960000,86.3506669998169,5102.390615940094,158.40016563236713,523.7044211030006,0.91,0.91,0.41,-906.56
9/20,12/20,9650,965000,86.78512263298035,5087.102430820465,157.75729013979435,490.02805706858635,0.95,0.95,0.93,-905.51
9/20,13/20,9700,970000,87.44203805923462,5102.87953877449,159.3450176268816,520.7808974087238,0.82,0.82,0.28,-895.36
9/20,14/20,9750,975000,89.5747241973877,5093.844005584717,158.9885040074587,476.25670981407166,0.98,0.98,0.11,-905.74
9/20,15/20,9800,980000,92.02909684181213,5065.595424413681,158.35796558111906,483.5100129246712,0.98,0.98,0.14,-910.86
9/20,16/20,9850,985000,92.03725981712341,5080.5844004154205,157.76477301120758,494.80389380455017,0.96,0.96,0.17,-902.89
9/20,17/20,9900,990000,93.53374218940735,5091.007233381271,158.00744512677193,495.51190680265427,0.87,0.87,0.27,-903.77
9/20,18/20,9950,995000,91.43218231201172,5031.856885433197,156.94066505134106,499.5734198242426,0.84,0.84,0.2,-908.31
9/20,19/20,10000,1000000,94.8680636882782,5018.391044139862,159.87036649882793,499.15738040208817,0.88,0.88,0.06,-903.94
10/20,0/20,10050,1005000,94.3659930229187,4968.337518453598,159.22466446459293,481.0603605210781,0.93,0.93,0.21,-906.11
10/20,1/20,10100,1010000,94.22032809257507,4935.481456756592,158.5495927631855,540.666106775403,0.93,0.93,0.07,-897.61
10/20,2/20,10150,1015000,97.13020420074463,4927.588270664215,157.3117063343525,488.5554733276367,0.86,0.86,0.05,-859.86
10/20,3/20,10200,1020000,98.00273656845093,4935.228766202927,158.70303381979465,482.30638855695724,0.97,0.97,0.04,-911.84
